"city","sex","edu","married","age","worktime","ind","size","occ","status","fulltime","union","train","paytype","income","regular"
1,2,3,2,45,32,"K",3,5,2,1,1,1,6,100,2
1,2,3,2,44,32,"N",3,5,1,1,1,1,4,207,1
1,2,3,2,45,32,"O",6,3,1,1,4,1,4,350,1
1,2,3,2,44,34,"Q",3,2,1,1,1,1,4,150,1
1,2,3,2,45,36,"P",3,2,2,1,1,1,6,200,2
1,2,3,2,44,36,"Q",5,9,1,1,1,1,4,110,1
1,2,3,2,44,40,"G",3,3,1,1,1,2,4,180,1
1,2,3,2,45,40,"M",3,3,1,1,1,2,4,158,1
1,2,3,2,45,40,"N",2,9,1,1,1,2,2,140,2
1,2,3,2,44,40,"Q",5,2,1,1,4,1,5,200,1
1,2,3,2,44,40,"Q",6,3,1,1,4,1,5,300,1
1,2,3,2,45,40,"S",3,4,1,1,1,2,4,200,1
1,2,3,2,45,40,"S",4,3,1,1,2,1,5,750,2
1,2,3,2,45,46,"C",4,8,1,1,4,1,4,140,1
1,2,3,2,44,48,"C",3,8,1,1,1,2,4,160,1
1,2,3,2,45,48,"C",6,7,1,1,1,1,4,210,1
1,2,3,2,44,48,"K",6,3,1,1,4,1,4,1000,1
1,2,3,2,45,54,"H",5,3,1,1,1,1,1,250,1
1,2,3,2,44,20,"Q",1,3,2,2,3,1,1,42,2
1,2,3,2,44,24,"Q",1,9,2,2,1,2,4,80,2
1,2,3,2,45,28,"G",3,5,1,2,3,1,4,140,2
1,2,3,2,44,35,"G",5,5,1,1,3,1,4,123,1
1,2,3,2,45,7,"Q",2,3,3,2,1,2,6,200,2
1,2,3,2,45,35,"Q",1,4,1,2,1,1,4,170,2
1,2,3,2,45,24,"F",1,7,3,2,1,2,2,50,2
1,2,4,2,45,32,"C",6,9,1,1,4,1,5,280,1
1,2,4,2,45,32,"O",6,3,1,1,4,1,4,500,1
1,2,4,2,44,32,"Q",2,2,1,1,1,1,4,160,1
1,2,4,2,45,38,"Q",6,2,1,1,4,1,4,450,1
1,2,4,2,45,40,"C",3,3,2,1,1,2,4,180,1
1,2,4,2,44,40,"L",2,3,1,1,4,1,4,350,1
1,2,4,2,45,40,"Q",4,2,1,1,3,1,4,214,1
1,2,4,2,45,25,"G",5,5,2,2,1,2,1,110,2
1,2,4,2,45,28,"F",3,3,1,2,1,2,4,200,2
1,2,4,2,45,28,"I",1,4,2,2,1,2,4,100,2
1,2,4,2,44,6,"N",4,4,2,2,1,2,6,100,2
1,2,4,2,45,40,"H",3,5,1,1,4,1,4,160,2
1,2,4,2,45,40,"P",4,4,1,1,4,1,4,200,1
1,2,4,2,45,20,"P",1,2,2,2,1,2,1,110,2
1,2,4,2,44,32,"K",4,3,1,1,4,1,4,300,1
1,2,4,2,44,32,"Q",1,2,1,1,1,1,4,208,1
1,2,4,2,45,35,"Q",1,2,1,1,1,1,4,180,1
1,2,4,2,45,40,"G",1,5,2,1,1,2,4,150,1
1,2,4,2,44,40,"Q",2,2,1,1,1,1,4,210,1
1,2,4,2,44,42,"N",3,3,2,1,1,1,6,300,2
1,2,4,2,44,44,"Q",2,2,1,1,1,1,4,200,1
1,2,4,2,44,32,"H",1,3,1,1,1,2,4,140,1
1,2,4,2,44,32,"N",3,9,2,1,1,1,6,200,1
1,2,4,2,45,32,"P",3,3,1,1,2,1,4,400,1
1,2,4,2,45,40,"G",1,5,2,1,1,1,6,220,1
1,2,4,2,45,32,"N",4,4,1,1,1,1,4,173,2
1,2,4,2,45,32,"Q",6,3,1,1,4,1,4,580,1
1,2,4,2,45,40,"K",4,5,2,1,2,1,6,300,2
1,2,4,2,45,40,"Q",2,2,1,1,1,1,4,150,2
1,2,4,2,44,9,"I",1,4,2,2,1,2,1,60,2
1,2,4,2,44,32,"Q",6,2,1,1,4,1,4,480,1
1,2,4,2,45,50,"Q",4,2,1,1,1,1,5,280,1
1,2,5,2,44,46,"R",2,4,2,1,2,2,4,140,2
1,2,5,2,44,18,"P",4,2,1,1,4,1,4,500,1
1,2,5,2,44,20,"O",3,3,1,1,3,1,4,478,1
1,2,5,2,45,32,"C",6,2,1,1,1,1,4,150,1
1,2,5,2,45,32,"G",1,3,1,1,1,2,4,230,1
1,2,5,2,45,32,"G",3,5,1,1,2,1,4,200,2
1,2,5,2,45,32,"O",5,2,1,1,2,1,4,180,2
1,2,5,2,45,32,"P",4,2,1,1,3,1,4,400,1
1,2,5,2,44,32,"Q",4,2,1,1,1,1,4,170,1
1,2,5,2,45,36,"K",5,3,1,1,2,1,5,470,1
1,2,5,2,45,40,"G",1,9,2,1,1,2,4,160,1
1,2,5,2,45,40,"P",1,2,2,1,1,1,6,200,2
1,2,5,2,44,40,"P",1,3,1,1,1,2,4,158,1
1,2,5,2,44,40,"Q",4,2,1,1,1,1,4,220,1
1,2,5,2,45,42,"G",1,5,2,1,1,2,4,196,1
1,2,5,2,45,51,"Q",1,2,1,1,1,2,4,180,1
1,2,5,2,45,60,"I",1,9,2,1,1,2,2,150,1
1,2,5,2,45,16,"P",3,2,2,2,1,2,2,90,2
1,2,5,2,44,25,"K",4,3,2,2,2,2,4,125,2
1,2,5,2,44,30,"K",5,5,2,2,1,1,6,100,2
1,2,5,2,45,26,"P",1,2,2,2,1,1,4,130,2
1,2,5,2,45,7,"P",4,2,1,1,3,1,4,380,1
1,2,5,2,44,16,"Q",3,2,1,1,1,1,4,150,2
1,2,5,2,44,32,"Q",3,2,1,1,1,1,4,280,1
1,2,5,2,44,40,"C",6,8,1,1,1,1,4,200,1
1,2,5,2,44,40,"P",5,2,2,1,1,1,6,100,2
1,2,5,2,45,6,"P",3,2,2,2,1,2,6,100,2
1,2,5,2,45,0,"P",4,2,1,1,3,1,4,380,1
1,2,5,2,45,32,"J",4,2,1,1,1,2,5,200,1
1,2,5,2,44,32,"O",6,3,1,1,4,1,4,500,1
1,2,5,2,45,32,"P",4,2,1,1,3,1,4,300,1
1,2,5,2,44,32,"Q",3,2,1,1,1,1,4,200,1
1,2,5,2,44,42,"P",3,2,2,1,1,1,4,300,1
1,2,5,2,45,48,"C",6,8,1,1,4,1,4,433,1
1,2,5,2,45,48,"P",2,2,2,1,1,1,6,200,2
1,2,5,2,45,32,"G",1,5,2,2,1,2,1,150,2
1,2,5,2,45,24,"Q",3,2,1,2,1,1,4,80,2
1,2,5,2,44,32,"C",4,3,1,1,1,2,4,200,1
1,2,5,2,44,32,"O",3,3,2,1,2,1,2,150,2
1,2,5,2,45,32,"Q",2,2,1,1,1,1,4,200,2
1,2,5,2,44,40,"C",1,2,1,1,1,2,4,220,1
1,2,5,2,45,40,"G",2,5,1,1,1,2,4,60,2
1,2,5,2,45,40,"G",3,3,1,1,3,1,4,300,1
1,2,5,2,45,50,"N",3,3,2,1,1,1,4,150,2
1,2,5,2,45,30,"P",1,2,1,1,1,1,4,120,1
1,2,5,2,45,20,"Q",6,2,1,1,3,1,4,500,1
1,2,5,2,45,32,"Q",5,2,1,1,1,1,5,500,1
1,2,5,2,44,40,"Q",5,2,1,1,1,1,4,200,1
1,2,6,2,44,0,"P",4,2,1,1,1,1,4,350,1
1,2,6,2,44,12,"P",4,2,1,1,3,1,4,400,1
1,2,6,2,44,15,"P",4,2,2,2,2,2,4,30,2
1,2,6,2,45,18,"O",4,3,1,1,4,1,4,550,1
1,2,6,2,45,32,"P",3,2,1,1,4,1,4,400,1
1,2,6,2,45,32,"P",4,2,1,1,3,1,4,400,1
1,2,6,2,45,32,"P",5,2,1,1,1,1,1,410,1
1,2,7,2,45,30,"P",6,2,1,1,1,1,5,400,1
1,2,7,2,44,30,"P",6,2,1,1,3,1,5,250,2
1,2,2,2,44,32,"C",2,7,1,1,1,2,5,215,1
1,2,2,2,44,60,"I",3,9,3,1,1,2,2,150,2
1,2,3,2,44,24,"N",1,9,3,1,1,2,2,150,2
1,2,3,2,44,32,"C",1,8,1,1,1,2,4,160,1
1,2,3,2,44,32,"C",1,8,1,1,1,2,4,150,1
1,2,3,2,44,32,"C",5,8,1,1,3,2,4,160,1
1,2,3,2,44,32,"G",3,5,1,1,4,2,4,230,1
1,2,3,2,43,32,"K",2,3,1,1,4,1,4,630,1
1,2,3,2,43,32,"Q",6,2,1,1,3,1,4,300,1
1,2,3,2,44,32,"Q",6,2,1,1,3,1,4,183,1
1,2,3,2,44,33,"Q",4,2,1,1,1,2,4,180,1
1,2,3,2,43,36,"G",1,5,2,1,1,2,1,140,1
1,2,3,2,43,36,"Q",2,2,1,1,1,2,4,170,1
1,2,3,2,43,38,"N",5,9,1,1,4,1,4,200,2
1,2,3,2,44,40,"C",2,7,1,1,1,1,4,150,1
1,2,3,2,44,40,"C",3,3,1,1,1,2,4,180,1
1,2,3,2,44,40,"C",4,8,1,1,1,2,4,300,1
1,2,3,2,44,40,"G",1,5,1,1,1,2,4,180,1
1,2,3,2,44,40,"G",3,5,2,1,1,1,6,100,2
1,2,3,2,44,40,"H",4,9,2,1,1,1,1,130,1
1,2,3,2,44,40,"I",1,9,2,1,1,2,4,80,1
1,2,3,2,44,40,"K",3,5,2,1,1,1,6,200,2
1,2,3,2,43,40,"P",4,4,1,1,4,1,4,200,1
1,2,3,2,44,42,"G",2,5,2,1,1,2,4,160,2
1,2,3,2,43,43,"C",3,8,1,1,1,2,4,180,1
1,2,3,2,44,43,"C",6,9,1,1,4,1,4,240,1
1,2,3,2,44,48,"G",1,5,1,1,1,1,4,230,1
1,2,3,2,43,50,"F",1,7,2,1,1,2,4,160,1
1,2,3,2,44,55,"I",2,4,2,1,1,2,4,160,1
1,2,3,2,44,60,"C",3,9,2,1,1,2,4,180,1
1,2,3,2,44,66,"S",2,4,2,1,1,1,4,200,1
1,2,3,2,44,18,"G",1,5,2,2,1,2,1,60,2
1,2,3,2,44,30,"C",3,8,2,2,1,2,4,95,2
1,2,3,2,44,30,"I",2,4,2,2,1,2,4,120,2
1,2,3,2,43,30,"Q",3,4,1,2,1,2,4,75,2
1,2,3,2,43,35,"Q",4,4,1,2,1,1,4,135,2
1,2,3,2,43,23,"M",1,3,1,1,1,2,4,240,1
1,2,3,2,43,32,"C",2,2,1,1,1,2,5,323,1
1,2,3,2,43,32,"G",2,5,2,1,1,2,4,160,1
1,2,3,2,44,32,"Q",1,2,1,1,1,1,4,160,1
1,2,3,2,43,36,"K",4,3,1,1,1,1,5,250,1
1,2,3,2,44,38,"Q",2,2,1,1,1,1,4,200,1
1,2,3,2,43,40,"C",3,9,1,1,1,2,4,150,2
1,2,3,2,44,40,"C",4,8,1,1,3,2,4,100,1
1,2,3,2,43,40,"C",6,8,1,1,4,1,4,500,1
1,2,3,2,43,40,"G",3,9,2,1,1,1,6,110,2
1,2,3,2,43,40,"M",2,3,1,1,1,2,4,156,1
1,2,3,2,44,40,"N",5,5,1,1,1,1,4,150,2
1,2,3,2,44,40,"O",6,9,2,1,2,1,4,150,2
1,2,3,2,43,40,"P",1,3,1,1,1,1,4,161,1
1,2,3,2,44,40,"Q",1,2,1,1,1,1,4,130,2
1,2,3,2,43,41,"H",2,3,1,1,1,2,4,200,1
1,2,3,2,44,45,"I",1,4,2,1,1,2,4,180,1
1,2,3,2,44,48,"C",3,8,1,1,1,2,5,175,1
1,2,3,2,43,48,"G",6,3,1,1,4,1,4,320,1
1,2,3,2,44,50,"I",1,4,2,1,1,1,4,250,1
1,2,3,2,43,52,"I",6,4,1,1,4,1,4,300,2
1,2,3,2,44,56,"Q",5,4,1,1,1,1,4,250,1
1,2,3,2,44,60,"I",2,9,2,1,1,2,4,130,1
1,2,3,2,43,70,"I",1,4,2,1,1,2,4,200,1
1,2,3,2,44,15,"G",1,3,2,2,1,2,4,50,2
1,2,3,2,44,21,"Q",5,3,1,2,1,2,4,200,2
1,2,3,2,44,35,"G",5,3,1,2,2,2,1,125,2
1,2,3,2,43,36,"G",4,5,1,2,1,1,4,152,2
1,2,4,2,44,22,"P",1,2,2,2,1,1,6,150,2
1,2,4,2,44,32,"G",6,3,1,1,4,1,5,450,1
1,2,4,2,43,32,"Q",3,2,1,1,1,1,4,180,1
1,2,4,2,44,36,"K",2,3,1,1,1,1,4,200,1
1,2,4,2,44,40,"K",3,3,1,1,4,1,5,700,1
1,2,4,2,43,40,"O",4,3,1,1,1,1,4,295,1
1,2,4,2,44,40,"Q",4,2,1,1,1,2,4,230,1
1,2,4,2,43,44,"Q",3,2,1,1,1,1,4,420,1
1,2,4,2,44,45,"C",6,3,1,1,1,1,5,530,1
1,2,4,2,44,45,"G",1,5,1,1,1,2,4,170,1
1,2,4,2,44,20,"H",4,3,2,2,1,2,4,90,2
1,2,4,2,43,0,"R",4,4,2,2,1,2,6,140,2
1,2,4,2,44,34,"C",1,5,1,1,4,1,4,500,1
1,2,4,2,44,36,"Q",2,2,1,1,1,1,4,180,2
1,2,4,2,44,40,"Q",2,2,1,1,1,1,4,200,1
1,2,4,2,43,42,"Q",2,2,1,1,1,1,4,120,2
1,2,4,2,44,18,"P",2,2,1,1,1,1,4,270,1
1,2,4,2,43,36,"Q",2,2,1,1,1,1,4,157,1
1,2,4,2,44,40,"Q",2,2,1,1,1,1,4,140,1
1,2,4,2,43,15,"P",3,4,2,2,1,1,1,60,2
1,2,4,2,44,32,"C",3,9,1,1,1,1,1,200,1
1,2,4,2,44,32,"Q",5,2,1,1,1,1,5,200,2
1,2,4,2,44,37,"C",3,3,1,1,1,2,5,500,1
1,2,4,2,43,37,"M",2,3,1,1,1,1,4,130,2
1,2,4,2,44,40,"Q",1,2,2,1,1,1,4,140,2
1,2,4,2,43,40,"Q",6,2,1,1,3,1,4,250,1
1,2,4,2,44,20,"M",3,3,2,2,1,1,4,100,2
1,2,4,2,44,35,"G",3,5,1,2,3,1,4,167,2
1,2,4,2,44,32,"C",4,2,1,1,1,2,4,350,1
1,2,4,2,44,32,"J",1,3,2,1,1,2,4,100,1
1,2,4,2,44,36,"C",2,3,1,1,1,2,4,180,1
1,2,4,2,44,40,"K",3,3,2,1,1,2,6,155,2
1,2,4,2,44,45,"K",3,3,1,1,1,1,4,230,1
1,2,4,2,43,30,"Q",6,4,1,1,1,1,4,151,2
1,2,4,2,44,36,"Q",1,2,1,1,1,1,5,250,1
1,2,4,2,43,37,"Q",2,2,1,1,1,1,4,250,1
1,2,5,2,43,32,"C",4,3,1,1,3,2,4,210,1
1,2,5,2,44,32,"M",2,3,1,1,1,1,5,245,1
1,2,5,2,44,32,"O",3,3,1,1,4,1,4,270,1
1,2,5,2,44,32,"O",5,3,1,1,3,1,4,400,1
1,2,5,2,43,32,"O",6,3,1,1,4,1,4,300,1
1,2,5,2,44,32,"P",3,2,1,1,1,1,4,200,2
1,2,5,2,44,32,"P",4,3,1,1,1,1,5,160,1
1,2,5,2,44,32,"P",5,3,2,1,2,1,4,200,2
1,2,5,2,44,32,"Q",2,3,1,1,1,2,4,300,1
1,2,5,2,43,32,"Q",3,2,1,1,1,1,4,300,1
1,2,5,2,43,32,"Q",3,2,1,1,1,1,4,203,2
1,2,5,2,44,32,"Q",5,3,1,1,4,1,4,500,1
1,2,5,2,44,36,"G",1,3,1,1,1,2,4,150,1
1,2,5,2,44,36,"G",2,3,1,1,1,2,4,150,1
1,2,5,2,44,36,"L",5,2,1,1,1,1,4,180,1
1,2,5,2,44,36,"N",1,3,1,1,1,2,6,311,2
1,2,5,2,43,36,"O",3,3,1,1,4,1,4,457,1
1,2,5,2,44,36,"Q",2,2,1,1,1,1,5,210,1
1,2,5,2,44,40,"G",1,3,1,1,1,2,5,180,1
1,2,5,2,44,40,"G",2,3,1,1,1,1,5,210,1
1,2,5,2,44,40,"K",2,3,1,1,1,2,5,410,1
1,2,5,2,43,40,"O",6,3,1,1,4,1,4,180,1
1,2,5,2,43,40,"P",4,2,1,1,4,1,4,300,1
1,2,5,2,44,40,"Q",6,3,1,1,3,1,4,400,1
1,2,5,2,43,12,"P",3,2,2,2,1,1,1,120,2
1,2,5,2,44,35,"F",3,3,1,2,1,2,4,100,2
1,2,5,2,44,30,"K",5,3,2,2,1,2,4,150,2
1,2,5,2,44,6,"G",1,5,2,2,1,2,1,50,2
1,2,5,2,43,32,"N",4,3,1,1,1,1,4,200,2
1,2,5,2,44,32,"S",4,3,1,1,1,2,5,250,1
1,2,5,2,43,36,"G",3,9,1,1,1,2,5,285,1
1,2,5,2,43,36,"Q",2,2,1,1,1,1,4,140,1
1,2,5,2,44,40,"P",4,2,1,1,3,1,4,500,1
1,2,5,2,44,16,"P",3,2,1,1,3,1,4,609,1
1,2,5,2,44,32,"P",3,2,1,1,4,1,4,470,1
1,2,5,2,44,32,"Q",2,2,1,1,1,1,4,160,1
1,2,5,2,44,28,"Q",4,2,2,2,1,1,4,135,2
1,2,5,2,44,12,"E",3,3,2,2,1,2,1,60,2
1,2,5,2,44,30,"P",1,2,2,1,1,1,6,200,2
1,2,5,2,44,32,"K",4,3,1,1,1,1,4,200,1
1,2,5,2,43,32,"P",3,2,1,1,1,1,4,450,1
1,2,5,2,44,32,"P",4,2,1,1,3,1,4,400,1
1,2,5,2,44,28,"P",2,2,2,2,1,2,4,150,2
1,2,5,2,44,32,"C",4,3,1,1,1,2,5,230,2
1,2,5,2,44,32,"O",5,3,1,1,3,1,4,375,1
1,2,5,2,44,35,"F",2,3,1,1,1,2,4,190,1
1,2,5,2,44,48,"G",2,5,1,1,1,2,4,160,1
1,2,5,2,44,4,"P",4,2,2,2,1,2,4,70,2
1,2,5,2,44,24,"Q",4,2,1,1,1,1,4,250,1
1,2,5,2,43,36,"Q",2,2,1,1,1,1,4,240,1
1,2,5,2,43,48,"Q",4,2,1,1,1,1,5,380,1
1,2,5,2,44,24,"Q",4,2,2,2,1,2,4,120,2
1,2,6,2,44,0,"P",3,2,2,2,2,2,1,80,2
1,2,6,2,44,32,"P",4,2,1,1,3,1,4,450,1
1,2,6,2,43,44,"O",6,3,1,1,4,1,4,480,1
1,2,6,2,44,36,"J",6,2,1,1,4,1,5,500,1
1,2,7,2,44,40,"J",6,2,1,2,4,1,5,100,2
1,2,7,2,44,20,"P",4,2,1,1,4,1,4,430,1
1,2,2,2,43,29,"I",2,4,2,2,1,1,2,40,2
1,2,3,2,43,32,"G",1,5,1,1,1,2,4,150,2
1,2,3,2,43,32,"P",5,3,1,1,1,2,4,158,2
1,2,3,2,42,32,"Q",2,4,1,1,1,1,4,215,1
1,2,3,2,42,36,"K",4,5,2,2,1,2,6,250,2
1,2,3,2,42,38,"C",4,3,1,1,4,1,4,300,1
1,2,3,2,42,40,"C",4,8,1,1,1,2,4,160,1
1,2,3,2,43,40,"G",2,3,1,1,1,2,4,185,1
1,2,3,2,43,40,"G",4,5,1,1,1,2,4,175,1
1,2,3,2,43,40,"G",6,5,2,1,1,1,6,150,2
1,2,3,2,43,40,"Q",6,2,1,1,4,1,4,265,1
1,2,3,2,43,42,"G",1,5,2,1,1,2,4,150,1
1,2,3,2,43,42,"I",2,4,2,1,1,2,4,180,1
1,2,3,2,43,45,"G",4,5,1,1,4,1,4,150,2
1,2,3,2,42,48,"G",3,5,1,1,4,1,4,240,1
1,2,3,2,43,64,"C",6,9,1,1,2,1,4,200,2
1,2,3,2,43,23,"C",2,8,2,2,1,2,7,70,2
1,2,3,2,42,30,"Q",4,4,1,2,1,2,1,100,2
1,2,3,2,42,8,"S",1,9,3,2,1,2,2,60,2
1,2,3,2,42,10,"O",1,3,2,2,2,1,4,20,2
1,2,3,2,43,20,"I",1,4,2,2,1,1,4,56,2
1,2,3,2,42,20,"N",5,3,1,2,1,1,4,72,2
1,2,3,2,43,14,"I",1,4,3,2,1,2,1,50,2
1,2,3,2,43,0,"K",3,5,2,1,1,1,6,200,2
1,2,3,2,43,32,"P",4,9,1,1,3,1,4,175,1
1,2,3,2,43,32,"C",1,9,2,1,1,2,1,120,2
1,2,3,2,42,32,"C",3,3,1,1,1,2,4,170,1
1,2,3,2,42,32,"C",4,8,1,1,4,2,4,180,1
1,2,3,2,43,32,"C",6,9,1,1,1,1,4,180,1
1,2,3,2,42,32,"Q",5,2,1,1,1,1,5,240,1
1,2,3,2,43,34,"C",3,8,1,1,1,2,4,190,1
1,2,3,2,43,36,"M",2,3,1,1,1,2,4,220,1
1,2,3,2,43,36,"N",1,9,2,1,1,2,6,40,2
1,2,3,2,42,36,"N",2,9,3,1,1,2,2,115,2
1,2,3,2,42,38,"G",3,9,2,1,1,2,1,110,1
1,2,3,2,42,38,"I",4,9,1,1,1,1,4,160,1
1,2,3,2,42,40,"C",3,3,1,1,1,2,4,250,1
1,2,3,2,43,40,"C",4,9,1,1,1,1,4,190,1
1,2,3,2,42,40,"G",1,5,2,1,1,2,1,75,1
1,2,3,2,43,40,"G",2,5,1,1,1,1,4,160,1
1,2,3,2,42,40,"J",2,3,2,1,1,2,4,150,2
1,2,3,2,42,40,"K",4,5,2,1,1,1,6,200,2
1,2,3,2,43,40,"M",1,3,1,1,1,1,4,200,1
1,2,3,2,43,40,"Q",6,2,1,1,4,1,4,150,1
1,2,3,2,43,40,"S",1,3,1,1,2,1,4,175,1
1,2,3,2,43,42,"G",2,3,2,1,1,2,4,150,1
1,2,3,2,43,44,"P",4,4,1,1,3,1,1,274,2
1,2,3,2,42,45,"H",5,3,1,1,2,1,4,230,1
1,2,3,2,43,48,"C",3,8,1,1,1,2,4,170,1
1,2,3,2,43,48,"Q",2,2,2,1,1,1,6,300,2
1,2,3,2,42,50,"C",4,9,2,1,1,2,4,220,1
1,2,3,2,43,15,"G",1,5,2,2,1,2,1,50,2
1,2,3,2,43,49,"G",2,3,2,2,1,1,4,70,2
1,2,3,2,43,34,"C",1,7,2,2,1,2,6,100,2
1,2,3,2,43,8,"I",1,4,2,2,1,2,1,24,2
1,2,3,2,42,0,"P",3,4,1,2,4,1,4,206,2
1,2,4,2,42,48,"O",6,3,1,1,4,1,4,350,1
1,2,4,2,43,32,"M",2,3,1,1,1,2,5,256,1
1,2,4,2,43,32,"N",5,3,1,1,1,2,4,220,1
1,2,4,2,43,32,"Q",1,2,1,1,1,1,4,200,2
1,2,4,2,42,32,"Q",2,2,2,1,1,1,4,200,2
1,2,4,2,42,33,"Q",6,3,1,1,3,1,4,260,1
1,2,4,2,42,40,"G",1,3,2,1,1,2,4,130,1
1,2,4,2,43,40,"I",2,4,2,1,1,2,4,160,1
1,2,4,2,42,40,"K",3,5,2,1,1,1,6,50,2
1,2,4,2,42,40,"Q",2,2,1,1,1,1,4,157,1
1,2,4,2,43,40,"Q",3,2,1,1,1,1,7,199,2
1,2,4,2,42,40,"Q",5,2,1,1,1,1,4,179,1
1,2,4,2,43,77,"Q",3,2,1,1,1,1,4,220,1
1,2,4,2,43,32,"K",4,3,1,1,1,1,4,250,1
1,2,4,2,43,40,"N",1,3,1,1,1,2,4,170,2
1,2,4,2,43,40,"P",4,3,1,1,3,1,5,200,1
1,2,4,2,43,48,"G",3,5,1,1,1,2,4,180,1
1,2,4,2,43,18,"I",3,4,2,2,1,1,4,100,2
1,2,4,2,43,32,"Q",2,2,1,1,1,1,4,170,2
1,2,4,2,42,40,"K",4,5,2,1,1,1,6,160,2
1,2,4,2,42,40,"Q",2,2,1,1,1,1,4,200,1
1,2,4,2,43,32,"P",4,3,1,1,1,1,4,200,1
1,2,4,2,42,40,"C",4,3,1,1,1,2,1,150,1
1,2,4,2,43,40,"N",3,5,1,1,1,2,4,164,2
1,2,4,2,43,40,"P",5,2,1,1,1,1,4,300,1
1,2,4,2,43,45,"Q",1,3,1,1,1,2,4,177,1
1,2,4,2,43,8,"Q",2,9,2,2,1,2,4,40,2
1,2,4,2,43,60,"K",3,5,2,1,1,1,6,140,2
1,2,4,2,42,16,"F",2,3,1,1,1,1,4,266,1
1,2,4,2,43,32,"G",2,3,2,1,2,2,4,200,1
1,2,4,2,42,32,"K",3,3,1,1,4,1,4,460,1
1,2,4,2,43,42,"G",1,5,2,1,1,2,4,250,1
1,2,4,2,42,32,"Q",6,2,1,1,4,1,4,480,1
1,2,4,2,43,36,"Q",1,2,1,1,1,2,5,250,2
1,2,4,2,42,52,"Q",1,3,1,1,1,2,4,180,1
1,2,4,2,42,54,"G",2,5,1,1,1,1,6,200,2
1,2,4,2,42,42,"Q",5,2,1,1,1,1,4,250,1
1,2,5,2,43,16,"M",3,3,1,1,1,1,5,250,1
1,2,5,2,43,32,"C",2,2,1,1,1,2,4,350,1
1,2,5,2,43,32,"K",3,5,2,1,1,1,6,200,2
1,2,5,2,43,32,"M",3,3,1,1,1,2,4,300,1
1,2,5,2,43,32,"O",3,3,1,1,3,1,4,350,1
1,2,5,2,43,32,"O",6,2,1,1,2,1,4,400,1
1,2,5,2,42,32,"P",4,3,1,1,3,1,4,450,1
1,2,5,2,42,32,"Q",3,2,1,1,3,1,4,210,1
1,2,5,2,43,32,"S",3,3,1,1,1,1,4,300,1
1,2,5,2,43,36,"P",4,2,2,1,1,1,6,250,2
1,2,5,2,43,40,"M",2,3,1,1,1,1,4,220,1
1,2,5,2,43,40,"O",4,3,1,1,4,1,4,350,1
1,2,5,2,43,40,"P",3,3,1,1,3,1,4,250,1
1,2,5,2,43,40,"P",4,2,1,1,4,1,5,340,1
1,2,5,2,43,40,"Q",2,2,1,1,1,1,4,179,1
1,2,5,2,43,43,"Q",2,3,1,1,1,2,4,240,1
1,2,5,2,42,54,"I",1,4,2,1,1,2,4,150,1
1,2,5,2,43,8,"Q",2,4,2,2,1,1,1,42,2
1,2,5,2,43,11,"P",4,4,2,2,1,2,4,45,2
1,2,5,2,42,16,"G",1,3,1,2,1,2,1,50,2
1,2,5,2,42,20,"Q",3,4,2,2,1,1,4,80,2
1,2,5,2,43,30,"C",3,3,1,2,1,2,4,100,2
1,2,5,2,43,0,"G",3,3,1,1,4,1,4,400,1
1,2,5,2,43,32,"K",3,5,2,1,1,1,6,100,2
1,2,5,2,43,32,"C",5,8,1,1,4,1,4,300,1
1,2,5,2,43,32,"N",3,3,1,1,1,1,4,400,1
1,2,5,2,43,32,"P",3,2,1,1,1,2,4,280,1
1,2,5,2,42,36,"L",4,2,1,1,1,1,4,180,1
1,2,5,2,42,32,"O",6,3,1,1,3,1,4,400,1
1,2,5,2,43,32,"P",3,2,1,1,3,1,4,300,1
1,2,5,2,43,32,"P",4,2,1,1,1,1,4,460,1
1,2,5,2,42,32,"P",4,2,1,1,3,1,4,300,1
1,2,5,2,42,32,"P",4,2,1,1,4,1,4,400,1
1,2,5,2,43,32,"Q",2,2,1,1,1,1,4,200,1
1,2,5,2,43,34,"P",3,1,1,1,1,2,4,350,2
1,2,5,2,43,36,"Q",2,2,1,1,1,1,4,143,1
1,2,5,2,43,40,"P",4,2,1,1,4,1,4,400,1
1,2,5,2,42,19,"G",5,2,2,2,1,1,6,120,2
1,2,5,2,43,0,"P",4,2,1,1,3,1,4,400,1
1,2,5,2,42,32,"F",2,5,1,1,1,1,4,400,1
1,2,5,2,43,32,"K",4,3,1,1,4,1,5,430,1
1,2,5,2,43,32,"O",4,3,1,1,4,1,4,387,1
1,2,5,2,43,32,"O",6,3,1,1,4,1,4,350,1
1,2,5,2,43,35,"P",3,3,1,1,4,1,4,400,1
1,2,5,2,43,36,"G",3,5,1,1,1,2,4,130,1
1,2,5,2,42,36,"O",5,3,1,1,4,1,4,500,1
1,2,5,2,42,38,"Q",5,2,1,1,2,1,4,300,1
1,2,5,2,43,44,"O",6,3,1,1,3,1,4,400,1
1,2,5,2,43,32,"G",1,5,2,1,1,1,6,100,2
1,2,5,2,42,32,"M",1,2,1,1,1,2,5,200,1
1,2,5,2,42,32,"M",2,3,1,1,1,2,4,200,1
1,2,5,2,43,32,"P",4,3,1,1,3,1,4,357,1
1,2,5,2,43,40,"K",6,3,1,1,4,1,5,350,1
1,2,5,2,43,32,"P",5,2,1,1,1,1,5,420,1
